protein,fat,carbohydrates,sugar,sodium,calories,class
0.17,0.0,2.14,1.76,0.0,9.0,1
0.0,0.0,17.0,13.0,0.0,60.0,1
0.0,0.0,42.0,42.0,30.0,160.0,0
5.0,0.0,16.0,0.0,0.0,90.0,0
14.0,0.0,22.0,21.0,70.0,140.0,0
5.0,8.0,30.0,23.0,0.0,200.0,0
2.0,3.0,24.0,12.0,110.0,120.0,0
14.0,0.0,22.0,21.0,70.0,140.0,0
12.0,0.0,20.0,17.0,65.0,130.0,0
0.15,0.03,0.67,0.5,0.8,3.0,0
13.0,0.0,17.0,16.0,50.0,120.0,0
1.0,1.0,32.0,19.0,65.0,140.0,0
0.0,0.0,59.0,57.0,45.0,220.0,0
0.0,0.0,13.0,12.0,0.0,50.0,0
14.0,11.0,31.0,29.0,110.0,280.0,0
0.0,0.0,18.0,16.0,5.0,70.0,0
4.0,13.0,64.0,40.0,200.0,390.0,0
0.0,0.0,13.0,12.0,0.0,50.0,0
1.0,10.0,28.0,12.0,160.0,200.0,0
1.0,0.0,32.0,0.0,0.0,140.0,0
0.0,0.0,29.0,27.0,20.0,120.0,0
8.0,0.0,14.0,12.0,35.0,90.0,0
0.0,0.0,21.0,20.0,150.0,80.0,0
1.0,1.0,36.0,19.0,105.0,150.0,0
5.0,8.0,30.0,23.0,0.0,200.0,0
0.0,0.0,42.0,42.0,30.0,160.0,0
12.0,0.0,21.0,20.0,50.0,130.0,0
2.0,5.0,38.0,17.0,170.0,200.0,0
12.0,0.0,20.0,17.0,65.0,130.0,0
4.0,2.0,20.0,17.0,55.0,110.0,0
4.0,9.0,22.0,14.0,20.0,180.0,0
0.0,0.0,20.0,0.0,10.0,80.0,0
2.0,7.0,25.0,11.0,250.0,170.0,0
4.0,13.0,28.0,23.0,35.0,240.0,0
1.0,0.0,3.0,2.68,5.0,18.0,0
4.0,2.0,20.0,17.0,55.0,110.0,0
5.0,8.0,30.0,23.0,0.0,200.0,0
0.0,0.0,0.0,0.0,40.0,0.0,0
0.15,0.0,4.0,0.45,0.0,20.0,0
0.0,0.0,43.0,41.0,60.0,160.0,0
0.0,0.0,26.0,19.0,10.0,100.0,0
0.0,0.0,42.0,42.0,30.0,160.0,0
0.6,0.13,2.6,0.0,0.0,12.3,0
12.0,0.0,15.0,6.0,65.0,100.0,0
7.0,18.0,60.0,30.0,310.0,430.0,0
3.0,6.0,28.0,14.0,120.0,180.0,0
0.0,0.0,0.0,20.0,0.0,100.0,0
5.0,0.0,16.0,10.0,80.0,90.0,0
2.0,3.0,24.0,12.0,110.0,120.0,0
2.0,5.0,38.0,17.0,170.0,200.0,0
0.0,0.0,10.8,10.8,0.0,46.0,0
4.0,18.0,56.0,22.0,410.0,400.0,0
0.37,0.07,28.0,0.0,18.0,115.0,0
10.0,0.0,14.0,9.0,45.0,100.0,0
0.5,0.0,1.0,1.0,1.0,9.0,0
1.0,0.5,32.0,16.0,95.0,140.0,0
1.0,0.0,26.0,22.0,20.0,100.0,0
0.0,0.0,91.0,89.0,65.0,340.0,0
12.0,0.0,21.0,20.0,50.0,130.0,0
0.06,0.02,0.8,0.5,0.2,3.0,0
2.0,5.0,38.0,16.0,160.0,200.0,0
3.0,8.0,36.0,22.0,190.0,240.0,0
0.0,0.0,10.0,7.0,0.0,40.0,0
2.0,5.0,38.0,17.0,160.0,200.0,0
3.1,5.1,60.1,7.8,413.0,292.0,0
0.0,0.0,42.0,42.0,35.0,150.0,0
0.0,0.0,13.0,13.0,0.0,50.0,0
1.0,0.3,12.0,0.8,3.0,50.0,0
2.8,12.2,38.5,0.0,191.0,270.0,0
2.0,5.0,38.0,16.0,160.0,200.0,0
0.0,0.0,2.0,2.0,0.0,11.0,0
12.0,0.0,9.0,8.0,45.0,80.0,0
28.8,0.0,60.0,56.0,200.0,440.0,0
3.0,12.0,22.0,19.0,50.0,210.0,0
0.0,0.0,13.0,11.0,15.0,50.0,0
7.0,0.0,16.0,14.0,75.0,90.0,0
0.0,1.0,14.0,9.0,10.0,60.0,0
0.15,0.04,0.6,0.0,1.53,4.0,0
0.0,0.0,2.0,2.0,0.0,15.0,0
2.2,13.2,30.9,26.2,15.0,250.8,0
10.0,0.0,14.0,9.0,45.0,100.0,0
3.0,7.0,25.0,9.0,170.0,170.0,0
2.6,6.3,52.9,40.1,251.0,269.0,0
2.0,3.0,24.0,12.0,110.0,120.0,0
5.0,0.0,15.0,11.0,75.0,80.0,0
5.0,1.5,33.0,26.0,85.0,170.0,0
0.0,0.0,7.92,7.92,0.0,36.3,0
4.0,9.0,22.0,14.0,20.0,180.0,0
0.0,0.0,38.0,38.0,0.0,155.0,0
4.0,18.0,54.0,24.0,310.0,380.0,0
5.0,2.5,25.0,21.0,75.0,140.0,0
0.0,0.0,21.0,21.0,160.0,80.0,0
10.0,0.0,14.0,9.0,45.0,100.0,0
1.9,10.7,42.8,27.0,338.1,270.4,0
2.0,3.0,21.0,16.0,45.0,120.0,0
4.6,12.3,44.0,11.9,313.4,294.6,0
12.0,0.0,21.0,20.0,50.0,130.0,0
0.0,0.0,21.0,21.0,236.0,90.0,0
0.0,0.0,11.0,0.0,0.0,45.0,0
0.0,0.0,0.0,0.0,35.0,0.0,0
3.0,8.0,36.0,22.0,190.0,240.0,0
2.0,4.0,14.0,11.0,0.0,90.0,0
6.0,22.0,52.0,46.0,310.0,450.0,2
3.0,14.0,34.0,14.0,220.0,270.0,2
6.01,14.63,42.04,21.34,318.0,323.0,2
4.9,22.2,52.2,0.0,262.0,412.0,2
1.9,10.0,32.9,16.23,217.0,224.0,2
1.0,3.0,20.0,9.0,95.0,110.0,2
1.0,7.0,26.0,12.0,0.0,170.0,2
2.0,8.0,37.0,15.0,135.0,230.0,2
2.0,13.0,32.0,13.0,170.0,250.0,2
4.0,10.0,24.0,18.0,5.0,190.0,2
25.0,6.0,37.0,0.0,417.0,303.0,2
2.0,13.0,32.0,0.0,170.0,250.0,2
5.0,8.0,36.0,24.0,220.0,230.0,2
2.2,8.9,34.9,18.0,0.0,232.0,2
3.0,13.0,24.0,18.0,0.0,220.0,2
10.0,15.0,21.0,0.0,534.0,258.0,2
2.1,7.7,32.6,17.0,0.0,215.0,2
5.0,11.0,42.0,23.0,370.0,280.0,2
7.5,6.0,30.0,4.8,0.0,219.0,2
5.2,19.2,79.0,50.89,320.0,492.0,2
15.0,9.8,40.8,2.4,0.0,318.0,2
20.5,36.5,7.0,0.0,890.0,410.0,2
3.0,10.0,64.0,25.0,490.0,360.0,2
3.5,6.5,21.75,0.0,141.0,171.0,2
3.0,6.0,39.0,19.0,180.0,220.0,2
29.0,45.0,66.0,7.0,1970.0,790.0,2
1.0,4.5,19.0,10.0,65.0,120.0,2
3.0,13.0,33.0,7.0,320.0,260.0,2
4.0,22.0,46.0,32.0,270.0,390.0,2
1.0,10.0,28.0,12.0,160.0,200.0,2
7.0,33.0,90.0,48.0,410.0,670.0,2
2.0,13.0,32.0,0.0,170.0,250.0,2
5.0,19.0,31.0,22.0,200.0,310.0,2
5.0,10.0,37.0,21.0,260.0,250.0,2
11.5,21.4,39.05,2.8,639.0,394.8,2
4.0,10.0,24.0,18.0,5.0,190.0,2
10.0,23.0,36.0,2.0,780.0,400.0,2
5.4,17.0,35.5,14.35,191.0,310.0,2
18.7,24.0,30.6,3.4,727.0,415.0,2
40.0,92.0,88.0,10.0,2900.0,1350.0,2
25.0,10.0,34.0,7.0,300.0,310.0,2
5.0,8.0,30.0,23.0,0.0,200.0,2
1.0,7.0,26.0,12.0,170.0,170.0,2
23.9,18.6,17.0,0.0,0.0,280.0,2
1.0,5.0,19.0,10.0,50.0,125.0,2
13.0,9.0,34.0,2.0,590.0,270.0,2
5.76,12.6,69.28,7.76,52.0,342.0,2
5.0,8.0,30.0,23.0,0.0,200.0,2
4.0,7.0,55.0,27.0,230.0,300.0,2
10.0,27.0,37.0,2.0,700.0,430.0,2
2.4766,3.8393,11.0254,4.8398,97.6455,86.9154,2
18.7,24.0,30.6,3.4,727.0,415.0,2
2.0,13.0,32.0,13.0,170.0,250.0,2
2.0,11.0,34.0,13.0,170.0,240.0,2
5.0,25.0,69.0,25.0,520.0,520.0,2
22.0,22.0,8.0,2.0,880.0,330.0,2
4.9,14.2,37.5,34.02,243.0,296.0,2
24.0,9.2,38.0,0.0,0.56,340.0,2
3.0,13.0,24.0,18.0,0.0,220.0,2
32.3846,41.5486,42.989,6.3216,949.191,680.405,2
14.0,16.0,21.0,6.0,710.0,300.0,2
2.1369,3.1846,9.2975,4.0688,77.0623,73.8217,2
23.0,21.0,11.0,0.0,530.0,325.0,2
5.0,26.0,31.0,13.0,0.0,380.0,2
4.2997,17.3175,43.5494,23.1682,337.152,335.602,2
25.0,31.0,44.0,4.0,1210.0,560.0,2
3.0,10.0,31.0,24.0,5.0,210.0,2
5.1,4.0,14.0,1.0,259.0,113.0,2
8.17,19.9,15.33,0.5,199.27,274.2,2
6.8,7.2,59.4,23.48,220.0,323.0,2
6.2,26.8,50.0,29.05,382.0,459.0,2
20.7,12.6,11.6,0.0,650.9,254.3,2
3.0,19.0,32.0,22.0,220.0,310.0,2
0.37,0.07,28.0,0.0,18.0,115.0,2
4.0,10.0,31.0,24.0,5.0,220.0,2
4.1934,23.9176,74.2249,37.7185,402.273,515.094,2
35.3106,32.2405,30.7192,3.2264,495.165,559.778,2
10.3,4.6,27.1,4.3,0.5,199.0,2
5.3053,14.4934,54.0793,20.6557,651.983,358.058,2
4.0,18.0,56.0,22.0,410.0,400.0,2
4.0,21.0,46.0,30.0,310.0,380.0,2
9.0,5.0,74.0,24.0,410.0,380.0,2
5.0,25.0,69.0,25.0,520.0,520.0,2
2.0,13.0,17.0,14.0,0.0,190.0,2
0.0,65.0,0.0,0.0,0.0,530.0,2
4.0,7.0,40.0,22.0,210.0,240.0,2
4.0,13.0,34.0,15.0,150.0,270.0,2
1.0,0.0,26.0,22.0,10.0,110.0,2
2.0,13.0,32.0,13.0,170.0,250.0,2
2.0,7.0,18.0,9.0,170.0,140.0,2
2.0,13.0,32.0,13.0,170.0,250.0,2
9.0,1.5,51.0,10.0,410.0,250.0,2
3.0,15.0,51.0,18.0,320.0,340.0,2
0.1,0.1,26.1,13.8,47.0,100.0,2
12.0,37.0,48.0,9.0,760.0,570.0,2
9.9,26.4,40.6,1.45,0.54,439.0,2
17.0,34.0,57.0,5.0,990.0,610.0,2
1.0,6.0,12.0,0.0,130.0,100.0,2
28.0,21.0,29.0,5.0,1010.0,420.0,2
10.0,23.0,34.0,4.0,980.0,380.0,2
1.0,1.5,5.0,0.0,0.0,40.0,1
3.3,1.6,8.2,0.0,0.0,56.0,1
3.5,0.3,36.7,0.0,0.0,169.0,1
14.3,8.3,54.5,10.8,0.0,359.0,1
8.0,7.0,26.0,3.0,530.0,190.0,1
6.3,2.1,31.0,1.5,0.0,166.0,1
2.0,0.0,8.0,0.0,0.0,44.0,1
3.5,3.0,6.5,0.0,0.0,67.0,1
5.0,2.5,24.0,0.0,115.0,140.0,1
2.5,1.1,8.2,0.0,15.0,48.0402,1
33.0,16.0,50.0,0.0,687.0,476.0,1
3.0,2.5,28.0,4.0,450.0,150.0,1
10.0,18.0,66.0,13.0,412.0,507.0,1
0.6,0.6,4.0,1.0,104.0,20.0,1
24.0,11.0,26.0,0.0,0.0,290.0,1
15.0,9.0,60.0,10.0,880.0,370.0,1
39.84,23.25,77.34,17.7,2122.35,603.967,1
9.5,4.6,22.2,0.0,0.0,141.0,1
6.63,0.27,0.0,0.0,10.0,31.0,1
25.16,14.43,89.54,15.54,1313.5,565.0,1
8.0,5.0,29.0,0.0,0.0,200.0,1
2.1,5.7,28.0,0.0,0.0,140.0,1
15.0,22.0,67.0,15.0,1100.0,500.0,1
12.7,7.4,20.3,0.0,0.37,189.0,1
4.9,2.6,31.0,1.9,267.0,171.0,1
2.2,0.36,7.5,1.92,184.0,48.0,1
14.0,4.5,36.0,5.0,250.0,330.0,1
2.0,1.5,24.0,3.0,510.0,120.0,1
3.3,9.0,23.5,2.1,286.0,210.086,1
3.0,0.0,37.0,4.0,410.0,170.0,1
7.1,4.4,24.6,2.0,284.0,173.996,1
28.35,13.83,8.18,0.1,115.2,262.0,1
24.39,10.16,2.76,2.32,459.29,201.0,1
12.0,4.5,62.0,15.0,920.0,330.0,1
6.13,1.68,0.0,0.0,13.0,41.0,1
9.0,7.0,38.0,0.0,0.0,255.0,1
13.0,8.7,42.0,0.0,0.0,304.0,1
2.0,0.0,11.0,0.0,0.0,52.0,1
0.0,0.0,12.0,0.0,0.0,51.0,1
2.0,1.8,2.0,0.6,120.0,96.0,1
20.0,10.0,63.0,9.75,865.0,422.0,1
2.97,5.9,27.77,1.7,322.93,176.386,1
5.0,0.0,69.0,1.0,990.0,70.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,3.0,9.0,2.0,260.0,100.0,1
24.0,11.0,26.0,5.0,120.0,290.0,1
0.0,0.0,0.0,0.0,0.0,150.0,1
8.0,6.0,24.0,4.3,1.32,150.0,1
7.0,7.0,30.0,0.0,60.0,150.0,1
8.6,4.1,60.0,4.0,215.6,360.0,1
7.0,9.0,23.5,2.1,286.0,209.0,1
7.3,6.1,29.8,1.3,335.0,210.0,1
11.0,4.0,50.0,0.0,477.0,282.0,1
1.6,0.2,7.0,0.0,3.7,38.0,1
6.07,3.76,28.84,2.43,408.03,173.0,1
14.8,6.5,67.3,6.0,0.0,395.0,1
13.0,5.0,54.0,11.0,1120.0,300.0,1
20.0,2.0,25.0,0.0,0.0,198.0,1
11.1,4.8,53.4,20.5,0.7,305.0,1
13.0,4.5,15.0,0.0,0.0,93.0,1
2.17,1.45,7.0,0.0,0.0,51.0,1
5.99,6.96,28.64,2.11,400.23,200.0,1
4.8,0.3,8.9,0.0,0.0,53.0,1
13.0,2.5,54.0,0.0,340.0,340.0,1
7.0,5.0,51.0,0.0,70.0,290.0,1
13.5,4.8,33.8,5.0,540.0,198.0,1
4.2,2.8,0.0,4.5,570.0,178.059,1
0.0,0.0,4.0,0.0,0.0,22.0,1
2.0,0.5,13.0,2.0,150.0,70.0,1
8.2,3.6,24.4,0.0,415.0,164.0,1
5.4,4.3,22.0,3.6,1590.0,152.0,1
11.0,9.8,7.3,3.7,624.0,200.0,1
2.9,0.2,38.3,4.41,304.0,164.0,1
2.7,4.3,21.4,8.6,769.0,139.0,1
8.0,3.5,20.0,0.0,0.0,145.0,1
5.0,7.0,32.0,7.0,530.0,295.0,1
29.5,18.9,0.9,0.0,0.0,290.0,1
11.0,11.0,36.0,5.0,10.0,210.0,1
3.25,6.56,18.57,6.55,572.83,149.288,1
4.0,6.0,4.0,0.0,280.0,180.0,1
24.0,2.0,27.0,0.0,0.0,210.0,1
0.0,3.0,0.0,0.0,1200.0,178.0,1
0.0,6.9,0.0,5.8,1.53,193.0,1
0.0,0.0,0.0,0.0,0.0,120.0,1
2.3,2.7,19.9,0.0,0.0,114.0,1
4.0,4.0,45.0,0.0,0.0,240.0,1
77.0,24.3,86.1,0.0,0.0,873.0,1
16.8,16.3,58.0,19.2,1084.0,460.7,1
10.0,11.0,36.0,0.0,710.0,280.0,1
3.2,0.2,42.5,4.6,221.1,190.3,1
3.3,1.6,8.2,0.0,0.0,56.0,1
7.0,6.9,23.5,5.8,600.0,193.0,1
11.0,11.0,59.0,11.0,0.0,380.0,1
2.0,0.7,8.2,2.1,0.5,56.0,1
13.0,8.7,42.0,0.0,0.0,304.0,1
4.2,3.1,29.1,1.8,340.0,168.0,1
4.4,2.5,25.5,4.2,410.0,145.0,1
10.0,0.5,0.0,0.0,230.0,45.0,1
6.0,4.0,47.0,10.0,760.0,240.0,1
11.0,9.0,20.0,4.0,620.0,200.0,1
20.0,2.5,1.0,0.0,75.0,100.0,1
4.0,5.0,20.0,1.0,250.0,140.0,1
9.0,9.0,24.0,1.0,510.0,220.0,1
11.01,16.23,21.66,1.65,402.0,277.0,1
15.18,0.9,6.85,0.0,143.0,99.0,1
21.0,1.0,0.0,0.0,85.0,100.0,1
24.0,10.0,0.0,0.0,55.0,200.0,1
2.0,0.6,0.4,0.09,318.0,16.0,1
0.0,0.0,0.0,0.0,0.0,150.0,1
21.0,1.0,0.0,0.0,45.0,100.0,1
21.0,1.5,0.0,0.0,80.0,100.0,1
16.04,9.26,9.41,0.0,402.0,187.0,1
4.0,5.0,20.0,1.0,250.0,140.0,1
20.0,3.0,0.0,0.0,75.0,100.0,1
25.23,0.96,0.0,0.0,763.0,116.0,1
28.0,41.0,37.0,0.0,0.0,629.0,1
15.0,19.0,39.0,5.0,590.0,390.0,1
21.0,0.3,0.0,0.0,30.0,100.0,1
27.0,5.0,4.0,0.0,380.0,170.0,1
10.6,8.9,12.3,4.28,385.0,168.0,1
16.32,0.45,0.0,0.0,213.0,74.0,1
0.0,0.0,27.0,23.0,27.0,110.0,1
3.0,2.5,24.0,1.0,430.0,130.0,1
19.66,6.65,0.0,0.0,81.0,144.0,1
9.0,9.0,24.0,2.0,510.0,220.0,1
13.0,21.0,15.0,0.0,0.0,330.0,1
0.0,12.0,0.0,0.0,0.0,220.0,1
20.5,4.4,0.0,0.0,75.0,127.0,1
17.81,0.67,0.0,0.0,54.0,82.0,1
8.0,12.0,20.0,3.0,550.0,240.0,1
15.0,19.0,39.0,5.0,590.0,390.0,1
18.28,4.32,0.0,0.0,672.0,117.0,1
4.0,5.0,20.0,0.0,250.0,140.0,1
7.0,17.0,27.0,2.0,560.0,280.0,1
28.8,2.0,9.2,3.3,325.0,173.0,1
21.31,5.61,0.0,0.0,112.0,142.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
27.0,51.0,70.0,5.0,1660.0,850.0,1
21.9,2.3,10.9,1.74,188.0,158.0,1
6.0,8.0,14.0,2.0,260.0,150.0,1
15.27,0.41,0.0,0.0,303.0,69.0,1
45.0,26.0,54.0,0.0,980.0,630.0,1
20.0,2.5,0.0,0.0,75.0,100.0,1
23.0,1.5,0.0,0.0,26.0,86.0,1
18.5,25.1,0.0,0.0,4450.0,305.0,1
40.0,13.0,40.0,6.5,1318.0,436.0,1
14.48,1.52,0.0,0.0,18.0,76.0,1
8.0,11.0,19.0,3.0,310.0,210.0,1
15.0,19.0,39.0,5.0,590.0,390.0,1
14.0,12.0,20.0,0.0,540.0,250.0,1
30.0,23.0,12.7,0.0,600.0,381.453,1
11.0,14.0,36.0,2.0,660.0,310.0,1
15.0,19.0,39.0,5.0,590.0,390.0,1
12.0,7.0,15.0,0.0,240.0,170.0,1
6.0,8.0,14.0,2.0,260.0,150.0,1
50.0,22.0,30.0,2.3,294.5,335.0,1
0.0,2.0,0.0,0.0,0.0,18.0,1
14.19,18.0,9.64,7.71,870.0,262.0,1
33.746,6.5813,18.0741,8.3751,740.578,257.419,1
11.0,7.0,30.0,3.0,420.0,230.0,1
20.0,2.5,0.0,0.0,75.0,100.0,1
9.0,12.0,19.0,1.0,750.0,240.0,1
5.0,1.0,0.0,0.0,15.0,27.0,1
17.0,24.0,50.0,5.0,970.0,480.0,1
29.0,27.0,40.0,7.0,830.0,520.0,1
15.2,30.5,48.0,0.0,955.0,550.0,1
7.0,14.0,20.0,2.0,550.0,230.0,1
0.0,0.0,38.0,31.0,30.0,150.0,1
24.0,0.0,0.0,0.0,110.0,110.0,1
21.0,1.5,0.0,0.0,45.0,116.0,1
9.0,14.0,23.0,3.0,480.0,250.0,1
41.0,1.5,0.0,0.0,140.0,189.0,1
0.0,0.0,0.0,0.0,0.0,60.0,1
19.29,6.3,0.0,0.0,59.0,139.0,1
18.6,13.89,0.0,0.0,90.0,205.0,1
21.0,6.0,0.0,0.0,35.0,125.0,1
11.0,10.0,15.0,1.0,310.0,200.0,1
20.35,4.84,0.0,0.0,104.0,131.0,1
0.0,100.0,0.0,0.0,0.0,902.0,1
0.0,0.0,0.0,0.0,0.0,100.0,1
0.0,0.0,38.0,31.0,30.0,150.0,1
5.0,3.0,0.0,0.0,0.0,45.0,1
19.44,0.98,0.0,0.0,86.0,92.0,1
24.79,3.89,0.37,0.0,402.0,142.0,1
19.14,1.22,0.0,0.0,51.0,93.0,1
17.73,2.33,0.0,0.0,69.0,97.0,1
2.0,6.1,14.9,2.3,0.0,124.0,1
8.0,13.0,20.0,0.0,320.0,250.0,1
32.0,1.38,1.6,0.0,44.0,158.0,1
18.7,1.6,0.0,0.0,60.0,94.0,1
4.0,5.0,20.0,0.0,250.0,140.0,1
14.0,9.0,41.0,6.0,490.0,300.0,1
27.6,24.3,106.0,4.7,0.1,731.0,1
15.0,11.0,22.0,1.6,260.1,236.0,1
13.0,9.0,20.0,0.0,240.0,220.0,1
35.0,25.0,59.0,0.0,532.0,600.0,1
17.6,22.3,24.1,0.0,658.0,369.0,1
8.0,14.0,20.0,3.0,550.0,240.0,1
17.0,10.0,51.0,7.0,390.0,360.0,1
22.1,14.0,0.0,0.0,1532.0,210.0,1
30.0,1.0,0.0,0.0,280.0,120.0,1
10.0,1.0,0.0,0.0,180.0,50.0,1
11.0,0.5,0.0,0.0,180.0,50.0,1
6.63,0.27,0.0,0.0,10.0,31.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
20.0,1.0,0.0,0.0,360.0,90.0,1
11.0,0.5,0.0,0.0,75.0,50.0,1
13.0,4.0,0.0,0.0,250.0,90.0,1
18.0,0.5,1.0,0.0,0.0,80.0,1
13.0,0.5,0.0,0.0,250.0,60.0,1
13.0,0.5,0.0,0.0,280.0,60.0,1
15.0,0.5,0.0,0.0,180.0,60.0,1
16.0,1.0,0.0,0.0,50.0,70.0,1
13.0,0.5,0.0,0.0,220.0,60.0,1
16.04,9.26,9.41,0.0,402.0,187.0,1
11.4,8.4,26.2,4.4,0.15,213.0,1
20.0,25.0,44.0,6.0,600.0,480.0,1
16.2495,3.697,1.4602,0.5248,476.409,107.635,1
40.0,50.0,88.0,12.0,1200.0,960.0,1
15.0,24.0,10.0,4.0,400.0,310.0,1
10.0,16.0,7.0,5.0,480.0,210.0,1
12.0,0.5,0.0,0.0,140.0,50.0,1
10.0,1.0,1.0,0.0,180.0,50.0,1
16.0,0.5,4.0,3.5,380.0,90.0,1
24.0,11.0,26.0,0.0,0.0,290.0,1
21.0,18.0,43.0,4.0,900.0,420.0,1
18.0,0.5,1.0,0.0,300.0,80.0,1
13.0,6.5,3.0,2.0,280.0,120.0,1
12.0,1.5,1.0,0.0,220.0,70.0,1
16.0,0.5,4.0,3.5,380.0,90.0,1
12.0,7.0,0.0,0.0,310.0,110.0,1
13.0,0.5,0.0,0.0,250.0,60.0,1
25.0,1.5,4.0,0.0,40.0,140.0,1
15.0,7.0,8.0,2.0,320.0,146.0,1
6.63,0.27,0.0,0.0,10.0,31.0,1
13.0,8.0,0.0,0.0,250.0,120.0,1
30.0,8.0,28.0,6.21,375.0,290.0,1
17.0,0.5,0.0,0.0,100.0,70.0,1
26.0,6.0,0.0,0.0,50.0,112.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
19.5,1.0,0.0,0.0,297.0,82.0,1
14.0,0.0,0.0,0.0,20.0,80.0,1
19.0,3.5,0.0,0.0,360.0,110.0,1
27.681,7.0996,26.2136,3.2039,477.913,268.339,1
10.9,5.4,6.4,1.6,448.0,118.0,1
24.3844,14.2689,0.5687,0.1176,326.792,232.229,1
15.0,7.0,32.0,3.0,340.0,260.0,1
14.0,10.0,31.0,6.0,810.0,270.0,1
23.0,8.0,28.0,0.0,651.0,300.0,1
14.0,26.0,5.0,1.0,580.0,310.0,1
13.0,6.5,3.0,2.0,280.0,120.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
5.0,7.0,9.0,3.0,280.0,120.0,1
14.8,7.2,35.5,2.1,667.0,267.0,1
15.0,1.0,0.0,0.0,190.0,70.0,1
19.0,3.5,0.0,0.0,360.0,110.0,1
18.0,0.5,1.0,0.0,300.0,80.0,1
35.8402,10.367,24.0731,5.0971,714.482,319.035,1
12.0,1.5,0.0,0.0,180.0,60.0,1
27.0,32.0,16.0,1.0,1310.0,440.0,1
10.0,1.0,1.0,0.0,180.0,50.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
15.0,24.0,10.0,4.0,400.0,310.0,1
20.0,25.0,44.0,6.0,600.0,480.0,1
13.0,17.0,29.0,2.0,740.0,320.0,1
13.0,0.5,0.0,0.0,180.0,60.0,1
33.1,5.9,0.0,0.0,52.0,194.0,1
10.0,4.0,0.5,0.0,170.0,80.0,1
26.0,1.0,0.0,0.0,40.0,120.0,1
6.6,1.4,0.0,0.0,0.0,30.0,1
16.0,1.0,0.0,0.0,240.0,70.0,1
17.0,9.0,37.0,0.0,0.0,303.0,1
13.0,1.0,0.0,0.0,180.0,60.0,1
15.0,7.0,8.0,2.0,320.0,146.0,1
18.0,7.0,17.0,1.0,497.0,209.0,1
28.0,0.5,0.0,0.0,50.0,120.0,1
16.0,1.0,0.0,0.0,240.0,70.0,1
6.63,0.27,0.0,0.0,10.0,31.0,1
15.0,0.4,0.0,0.0,190.0,60.0,1
15.0,0.5,0.0,0.0,150.0,60.0,1
17.0,7.0,35.0,4.0,690.0,280.0,1
13.0,2.0,0.0,0.0,190.0,70.0,1
21.7,12.5,30.9,0.0,994.0,323.0,1
16.0,1.0,0.0,0.0,240.0,70.0,1
14.0,4.0,0.0,0.0,45.0,90.0,1
26.0,3.5,0.0,0.0,620.0,1100.0,1
30.0,11.0,0.0,0.0,50.0,325.0,1
10.0,0.5,1.0,0.0,180.0,50.0,1
18.63,3.95,0.0,0.0,10.0,113.0,1
15.0,0.5,0.0,0.0,180.0,60.0,1
25.0,1.5,4.0,0.0,0.0,140.0,1
13.0,1.0,0.0,0.0,140.0,60.0,1
7.0,18.0,7.0,4.0,320.0,220.0,1
13.0,0.0,0.0,0.0,140.0,60.0,1
10.0,1.0,1.0,0.0,180.0,50.0,1
15.0,8.0,30.0,2.0,720.0,250.0,1
17.0,16.0,2.0,2.0,353.0,228.0,1
13.0,0.5,0.0,0.0,280.0,60.0,1
16.0,1.0,0.0,0.0,170.0,70.0,1
16.0,7.0,0.0,0.0,280.0,130.0,1
2.3,2.3,3.3,0.0,0.0,42.0,2
14.0,19.0,26.0,0.0,887.0,330.0,2
9.0,12.0,12.0,0.0,360.0,190.0,2
12.0,13.0,14.0,0.0,480.0,230.0,2
9.0,15.0,12.0,0.0,590.0,220.0,2
0.0,120.0,19.0,1.0,600.0,110.0,2
9.0,70.0,13.0,0.0,430.0,150.0,2
16.3,0.0,0.0,0.0,0.0,95.0,2
10.0,23.0,14.0,1.0,710.0,310.0,2
13.0,9.0,9.0,0.0,360.0,160.0,2
14.0,9.5,16.0,2.0,490.0,280.0,2
19.0,2.5,2.0,0.0,330.0,110.0,2
18.0,11.0,22.0,0.0,536.0,263.0,2
0.0,0.0,0.0,0.0,0.0,230.0,2
16.0,7.0,17.0,1.0,450.0,200.0,2
20.0,20.0,17.0,0.0,506.0,322.0,2
16.0,9.0,14.0,0.0,0.0,196.0,2
6.0,0.0,10.0,9.0,80.0,70.0,2
0.0,0.0,25.0,25.0,25.0,100.0,2
7.0,10.0,46.0,4.0,320.0,220.0,2
0.0,0.0,0.0,0.0,0.0,0.0,2
10.0,14.0,13.0,0.0,0.0,222.0,2
5.0,12.4,31.0,0.0,380.0,242.0,2
6.0,12.0,60.0,4.0,500.0,340.0,2
3.2,3.3,14.1,4.5,160.0,90.0,2
2.0,7.0,19.0,8.0,130.0,130.0,2
7.0,20.0,17.0,0.0,430.0,280.0,2
45.0,4.0,51.0,11.0,1575.0,420.0,2
0.0,1.0,1.0,1.0,65.0,15.0,2
3.0,0.5,22.0,0.0,230.0,110.0,2
2.0,1.0,15.0,2.0,140.0,70.0,2
2.0,3.0,0.0,0.0,140.0,35.0,2
